date,pm25,pm10,o3,no2,so2,co
01-05-2022,52,28.0,6.0,2.0,4.0,6.0
02-05-2022,58,30.0,5.0,2.0,3.0,6.0
03-05-2022,55,29.0,10.0,2.0,4.0,6.0
04-05-2022,55,23.0,11.0,2.0,4.0,6.0
05-05-2022,45,22.0,10.0,2.0,3.0,7.0
06-05-2022,39,31.0,7.0,2.0,4.0,6.0
07-05-2022,60,50.0,7.0,2.0,2.0,5.0
08-05-2022,81,52.0,11.0,2.0,3.0,8.0
09-05-2022,85,44.0,6.0,2.0,3.0,4.0
10-05-2022,67,34.0,7.0,2.0,4.0,5.0
11-05-2022,54,24.0,7.0,2.0,5.0,6.0
12-05-2022,40,28.0,8.0,2.0,3.0,5.0
13-05-2022,43,13.0,26.0,2.0,5.0,6.0
01-04-2022,74,29.0,7.0,24.0,6.0,3.0
02-04-2022,67,31.0,83.0,2.0,6.0,5.0
03-04-2022,73,31.0,7.0,2.0,2.0,6.0
04-04-2022,70,30.0,9.0,2.0,3.0,3.0
05-04-2022,65,25.0,8.0,2.0,3.0,3.0
06-04-2022,57,22.0,6.0,2.0,5.0,8.0
07-04-2022,44,26.0,6.0,2.0,3.0,7.0
08-04-2022,66,13.0,9.0,2.0,3.0,5.0
09-04-2022,33,8.0,4.0,2.0,2.0,4.0
10-04-2022,17,18.0,5.0,2.0,3.0,4.0
11-04-2022,42,23.0,4.0,2.0,2.0,6.0
12-04-2022,41,14.0,7.0,2.0,3.0,6.0
13-04-2022,28,15.0,4.0,2.0,3.0,8.0
14-04-2022,36,14.0,5.0,2.0,3.0,7.0
15-04-2022,37,14.0,6.0,2.0,3.0,9.0
16-04-2022,26,10.0,5.0,2.0,2.0,7.0
17-04-2022,21,12.0,5.0,2.0,5.0,6.0
18-04-2022,25,18.0,5.0,2.0,3.0,10.0
19-04-2022,37,26.0,6.0,2.0,4.0,7.0
20-04-2022,49,37.0,10.0,2.0,5.0,8.0
21-04-2022,70,24.0,6.0,2.0,5.0,7.0
22-04-2022,57,14.0,5.0,2.0,3.0,6.0
23-04-2022,22,12.0,6.0,2.0,4.0,6.0
24-04-2022,20,16.0,5.0,2.0,3.0,6.0
25-04-2022,32,28.0,6.0,2.0,5.0,7.0
26-04-2022,60,39.0,8.0,2.0,4.0,10.0
27-04-2022,82,29.0,7.0,2.0,3.0,10.0
28-04-2022,58,21.0,5.0,2.0,3.0,7.0
29-04-2022,48,23.0,10.0,2.0,3.0,6.0
30-04-2022,47,24.0,11.0,2.0,4.0,6.0
01-03-2022,104,45.0,8.0,3.0,2.0,6.0
02-03-2022,102,48.0,6.0,3.0,2.0,6.0
03-03-2022,116,49.0,6.0,3.0,1.0,7.0
04-03-2022,114,43.0,7.0,3.0,2.0,6.0
05-03-2022,101,39.0,6.0,3.0,2.0,3.0
06-03-2022,91,35.0,6.0,3.0,2.0,6.0
07-03-2022,87,36.0,6.0,3.0,1.0,4.0
08-03-2022,84,30.0,9.0,2.0,1.0,7.0
09-03-2022,73,43.0,12.0,2.0,2.0,6.0
10-03-2022,104,50.0,10.0,2.0,1.0,7.0
11-03-2022,126,49.0,8.0,2.0,2.0,5.0
12-03-2022,129,44.0,12.0,2.0,1.0,4.0
13-03-2022,113,43.0,8.0,2.0,2.0,6.0
14-03-2022,112,50.0,9.0,2.0,2.0,8.0
15-03-2022,125,47.0,9.0,2.0,2.0,6.0
16-03-2022,119,43.0,10.0,1.0,2.0,6.0
17-03-2022,107,45.0,7.0,1.0,1.0,6.0
18-03-2022,112,40.0,6.0,2.0,3.0,4.0
21-03-2022,76,34.0,5.0,2.0,2.0,5.0
22-03-2022,69,33.0,7.0,2.0,2.0,4.0
23-03-2022,70,35.0,7.0,2.0,2.0,5.0
24-03-2022,71,36.0,7.0,2.0,1.0,6.0
25-03-2022,73,36.0,7.0,2.0,1.0,4.0
26-03-2022,75,33.0,7.0,2.0,1.0,3.0
27-03-2022,72,27.0,8.0,2.0,2.0,2.0
28-03-2022,58,25.0,5.0,2.0,1.0,4.0
29-03-2022,48,23.0,6.0,2.0,2.0,5.0
30-03-2022,52,27.0,6.0,2.0,1.0,4.0
31-03-2022,64,32.0,6.0,2.0,1.0,4.0
01-02-2022,97,61.0,9.0,3.0,3.0,4.0
02-02-2022,112,54.0,6.0,3.0,3.0,3.0
03-02-2022,100,54.0,6.0,3.0,4.0,3.0
04-02-2022,97,41.0,7.0,3.0,4.0,3.0
05-02-2022,73,46.0,8.0,4.0,5.0,5.0
06-02-2022,81,47.0,6.0,3.0,5.0,4.0
07-02-2022,84,58.0,7.0,3.0,3.0,4.0
08-02-2022,106,55.0,6.0,3.0,4.0,5.0
09-02-2022,99,46.0,10.0,3.0,4.0,6.0
10-02-2022,94,43.0,9.0,2.0,4.0,6.0
11-02-2022,100,28.0,6.0,3.0,3.0,5.0
12-02-2022,75,20.0,5.0,3.0,3.0,3.0
13-02-2022,51,33.0,6.0,3.0,4.0,4.0
14-02-2022,79,33.0,6.0,3.0,4.0,6.0
15-02-2022,84,40.0,6.0,3.0,4.0,5.0
16-02-2022,96,31.0,6.0,3.0,4.0,4.0
17-02-2022,84,38.0,6.0,3.0,3.0,5.0
18-02-2022,95,41.0,6.0,3.0,4.0,5.0
19-02-2022,95,40.0,6.0,3.0,3.0,3.0
20-02-2022,96,47.0,8.0,3.0,3.0,7.0
21-02-2022,113,42.0,6.0,3.0,4.0,5.0
22-02-2022,102,36.0,6.0,3.0,3.0,4.0
23-02-2022,85,27.0,6.0,2.0,3.0,4.0
24-02-2022,57,38.0,6.0,2.0,3.0,6.0
25-02-2022,85,39.0,6.0,2.0,3.0,6.0
26-02-2022,90,39.0,12.0,23.0,5.0,7.0
27-02-2022,95,34.0,6.0,10.0,1.0,6.0
28-02-2022,77,44.0,7.0,4.0,2.0,5.0
03-01-2022,49,34.0,6.0,11.0,3.0,6.0
04-01-2022,86,48.0,6.0,11.0,4.0,4.0
05-01-2022,126,50.0,6.0,10.0,3.0,6.0
06-01-2022,131,48.0,5.0,10.0,4.0,5.0
07-01-2022,128,44.0,6.0,10.0,4.0,5.0
08-01-2022,113,36.0,6.0,10.0,4.0,4.0
09-01-2022,95,30.0,6.0,10.0,3.0,4.0
10-01-2022,82,39.0,6.0,9.0,4.0,4.0
11-01-2022,101,36.0,6.0,10.0,3.0,5.0
12-01-2022,89,31.0,6.0,9.0,5.0,5.0
13-01-2022,81,37.0,6.0,9.0,3.0,9.0
14-01-2022,96,32.0,6.0,9.0,4.0,6.0
15-01-2022,85,26.0,6.0,9.0,4.0,3.0
16-01-2022,71,40.0,6.0,9.0,3.0,7.0
17-01-2022,104,35.0,7.0,8.0,4.0,7.0
18-01-2022,91,37.0,6.0,7.0,4.0,5.0
19-01-2022,96,42.0,6.0,7.0,4.0,6.0
20-01-2022,110,42.0,6.0,7.0,5.0,6.0
21-01-2022,107,41.0,6.0,7.0,3.0,6.0
22-01-2022,96,28.0,6.0,6.0,4.0,3.0
23-01-2022,68,24.0,6.0,7.0,3.0,4.0
24-01-2022,61,43.0,5.0,7.0,4.0,6.0
25-01-2022,105,37.0,6.0,6.0,4.0,4.0
26-01-2022,86,28.0,7.0,6.0,4.0,5.0
27-01-2022,69,27.0,6.0,7.0,4.0,3.0
28-01-2022,70,34.0,6.0,6.0,4.0,6.0
29-01-2022,82,30.0,5.0,6.0,5.0,3.0
31-01-2022,104,49.0,6.0,3.0,4.0,4.0
01-10-2021,39,22.0,6.0,5.0,6.0,7.0
02-10-2021,42,14.0,6.0,5.0,6.0,6.0
03-10-2021,23,18.0,7.0,5.0,3.0,8.0
04-10-2021,25,12.0,6.0,5.0,5.0,7.0
05-10-2021,17,12.0,6.0,5.0,5.0,7.0
06-10-2021,11,16.0,6.0,5.0,5.0,6.0
07-10-2021,24,12.0,6.0,6.0,6.0,8.0
08-10-2021,17,9.0,6.0,5.0,6.0,6.0
09-10-2021,80,9.0,6.0,4.0,5.0,2.0
10-10-2021,12,14.0,6.0,4.0,5.0,4.0
11-10-2021,25,13.0,6.0,5.0,5.0,4.0
12-10-2021,18,24.0,6.0,4.0,5.0,4.0
13-10-2021,18,15.0,6.0,4.0,6.0,4.0
14-10-2021,14,22.0,6.0,4.0,5.0,3.0
15-10-2021,27,23.0,7.0,4.0,3.0,3.0
16-10-2021,29,30.0,6.0,4.0,7.0,3.0
17-10-2021,34,32.0,6.0,4.0,6.0,4.0
18-10-2021,31,36.0,6.0,4.0,6.0,5.0
19-10-2021,41,51.0,6.0,4.0,4.0,7.0
20-10-2021,79,23.0,6.0,4.0,5.0,6.0
21-10-2021,38,26.0,6.0,4.0,6.0,7.0
22-10-2021,50,34.0,6.0,4.0,6.0,7.0
23-10-2021,59,11.0,6.0,4.0,6.0,3.0
24-10-2021,23,15.0,6.0,4.0,5.0,5.0
25-10-2021,29,20.0,6.0,4.0,5.0,5.0
26-10-2021,38,33.0,6.0,4.0,5.0,5.0
27-10-2021,63,27.0,6.0,4.0,4.0,4.0
28-10-2021,58,29.0,6.0,4.0,5.0,5.0
29-10-2021,54,14.0,6.0,4.0,5.0,6.0
30-10-2021,25,14.0,7.0,4.0,3.0,4.0
31-10-2021,29,14.0,6.0,31.0,5.0,5.0
01-11-2021,30,23.0,6.0,13.0,4.0,8.0
02-11-2021,49,36.0,6.0,13.0,6.0,5.0
03-11-2021,57,34.0,6.0,13.0,5.0,3.0
04-11-2021,61,19.0,6.0,12.0,5.0,4.0
05-11-2021,34,19.0,5.0,11.0,5.0,7.0
06-11-2021,35,26.0,6.0,11.0,4.0,4.0
07-11-2021,54,19.0,7.0,12.0,5.0,4.0
08-11-2021,47,26.0,7.0,13.0,4.0,7.0
09-11-2021,52,39.0,6.0,11.0,4.0,8.0
10-11-2021,78,28.0,6.0,9.0,4.0,6.0
11-11-2021,63,11.0,6.0,8.0,4.0,3.0
12-11-2021,22,7.0,6.0,10.0,4.0,3.0
13-11-2021,14,15.0,6.0,11.0,3.0,3.0
14-11-2021,40,30.0,7.0,14.0,4.0,6.0
15-11-2021,72,31.0,6.0,12.0,4.0,7.0
16-11-2021,77,38.0,7.0,11.0,4.0,8.0
17-11-2021,81,33.0,7.0,11.0,3.0,9.0
18-11-2021,66,28.0,6.0,9.0,3.0,7.0
21-11-2021,52,30.0,6.0,8.0,4.0,5.0
22-11-2021,59,16.0,5.0,7.0,4.0,6.0
23-11-2021,49,20.0,6.0,6.0,3.0,6.0
24-11-2021,46,28.0,6.0,7.0,5.0,6.0
25-11-2021,66,22.0,6.0,8.0,4.0,8.0
26-11-2021,60,28.0,6.0,7.0,3.0,9.0
27-11-2021,73,13.0,6.0,8.0,3.0,4.0
28-11-2021,40,15.0,6.0,16.0,4.0,5.0
29-11-2021,39,16.0,6.0,10.0,5.0,5.0
30-11-2021,33,28.0,6.0,10.0,3.0,7.0
01-12-2021,63,26.0,6.0,8.0,4.0,7.0
02-12-2021,65,25.0,6.0,6.0,3.0,5.0
03-12-2021,64,27.0,6.0,6.0,3.0,6.0
04-12-2021,65,18.0,6.0,5.0,4.0,4.0
05-12-2021,49,10.0,7.0,7.0,3.0,6.0
06-12-2021,30,25.0,6.0,5.0,4.0,7.0
07-12-2021,62,32.0,6.0,7.0,4.0,7.0
08-12-2021,89,40.0,7.0,9.0,4.0,7.0
09-12-2021,98,32.0,6.0,16.0,3.0,5.0
10-12-2021,83,33.0,6.0,51.0,4.0,9.0
11-12-2021,85,28.0,6.0,81.0,5.0,6.0
12-12-2021,79,21.0,6.0,52.0,3.0,6.0
13-12-2021,48,25.0,6.0,11.0,4.0,5.0
14-12-2021,65,30.0,5.0,11.0,3.0,10.0
15-12-2021,80,45.0,5.0,10.0,4.0,9.0
16-12-2021,108,51.0,6.0,11.0,3.0,7.0
17-12-2021,129,56.0,6.0,11.0,4.0,8.0
18-12-2021,145,60.0,6.0,9.0,4.0,7.0
19-12-2021,151,68.0,6.0,12.0,4.0,8.0
20-12-2021,162,60.0,6.0,11.0,4.0,7.0
21-12-2021,152,61.0,7.0,11.0,4.0,9.0
22-12-2021,152,59.0,6.0,11.0,3.0,7.0
23-12-2021,148,58.0,6.0,12.0,4.0,5.0
24-12-2021,154,49.0,7.0,11.0,4.0,4.0
27-12-2021,112,46.0,6.0,13.0,5.0,8.0
28-12-2021,125,42.0,6.0,13.0,4.0,9.0
29-12-2021,116,39.0,6.0,11.0,3.0,7.0
30-12-2021,102,25.0,6.0,12.0,4.0,6.0
31-12-2021,69,28.0,6.0,13.0,4.0,4.0
01-01-2022,41,14.0,6.0,12.0,3.0,4.0
02-01-2022,35,20.0,6.0,12.0,3.0,5.0
01-07-2021,30,23.0,5.0,10.0,6.0,5.0
02-07-2021,32,21.0,5.0,8.0,6.0,5.0
03-07-2021,29,19.0,5.0,9.0,4.0,4.0
04-07-2021,34,22.0,5.0,9.0,6.0,5.0
05-07-2021,30,22.0,5.0,8.0,7.0,6.0
06-07-2021,23,25.0,5.0,8.0,7.0,5.0
07-07-2021,28,21.0,5.0,9.0,9.0,5.0
08-07-2021,24,19.0,6.0,9.0,6.0,6.0
09-07-2021,20,12.0,6.0,8.0,7.0,4.0
10-07-2021,12,19.0,6.0,8.0,7.0,4.0
11-07-2021,35,30.0,6.0,7.0,7.0,5.0
12-07-2021,23,27.0,6.0,7.0,6.0,5.0
13-07-2021,21,21.0,5.0,4.0,7.0,5.0
14-07-2021,20,26.0,5.0,5.0,8.0,8.0
15-07-2021,32,13.0,6.0,6.0,8.0,6.0
19-07-2021,23,26.0,6.0,5.0,5.0,7.0
20-07-2021,17,22.0,6.0,5.0,7.0,4.0
21-07-2021,17,22.0,6.0,5.0,6.0,6.0
22-07-2021,16,24.0,6.0,5.0,4.0,7.0
23-07-2021,17,14.0,5.0,4.0,8.0,4.0
24-07-2021,18,11.0,5.0,3.0,7.0,4.0
25-07-2021,17,16.0,6.0,5.0,7.0,7.0
26-07-2021,19,18.0,5.0,4.0,8.0,6.0
27-07-2021,12,16.0,6.0,4.0,7.0,6.0
28-07-2021,17,21.0,6.0,3.0,7.0,6.0
29-07-2021,24,22.0,5.0,4.0,8.0,7.0
30-07-2021,14,17.0,5.0,3.0,7.0,4.0
31-07-2021,21,25.0,5.0,1.0,7.0,4.0
01-08-2021,27,21.0,6.0,3.0,8.0,7.0
02-08-2021,15,19.0,6.0,4.0,8.0,8.0
03-08-2021,19,21.0,6.0,3.0,6.0,5.0
04-08-2021,24,16.0,6.0,4.0,9.0,8.0
05-08-2021,16,13.0,6.0,4.0,7.0,9.0
06-08-2021,14,10.0,6.0,4.0,8.0,8.0
07-08-2021,13,16.0,6.0,3.0,7.0,4.0
08-08-2021,10,17.0,6.0,3.0,7.0,9.0
09-08-2021,24,22.0,6.0,2.0,7.0,7.0
10-08-2021,36,22.0,6.0,3.0,7.0,5.0
11-08-2021,37,22.0,6.0,3.0,7.0,6.0
12-08-2021,29,25.0,6.0,3.0,8.0,8.0
13-08-2021,30,26.0,6.0,2.0,8.0,5.0
14-08-2021,27,26.0,6.0,2.0,8.0,5.0
15-08-2021,24,29.0,7.0,2.0,8.0,8.0
16-08-2021,37,24.0,6.0,3.0,8.0,10.0
17-08-2021,26,16.0,6.0,3.0,7.0,8.0
18-08-2021,14,19.0,6.0,2.0,7.0,5.0
19-08-2021,19,26.0,6.0,2.0,5.0,5.0
20-08-2021,39,35.0,6.0,2.0,7.0,5.0
22-08-2021,39,22.0,9.0,2.0,5.0,10.0
23-08-2021,25,28.0,7.0,3.0,6.0,8.0
24-08-2021,33,16.0,8.0,4.0,8.0,11.0
25-08-2021,19,11.0,7.0,3.0,7.0,10.0
26-08-2021,162,11.0,7.0,1.0,6.0,9.0
27-08-2021,51,7.0,7.0,2.0,8.0,8.0
28-08-2021,141,5.0,7.0,2.0,6.0,4.0
29-08-2021,265,16.0,6.0,3.0,7.0,5.0
30-08-2021,229,18.0,6.0,2.0,6.0,5.0
31-08-2021,133,26.0,8.0,2.0,9.0,10.0
01-09-2021,244,22.0,7.0,1.0,7.0,9.0
02-09-2021,81,24.0,7.0,1.0,8.0,9.0
03-09-2021,26,18.0,7.0,2.0,7.0,8.0
04-09-2021,58,11.0,6.0,2.0,8.0,5.0
05-09-2021,73,13.0,7.0,2.0,8.0,8.0
06-09-2021,65,20.0,8.0,3.0,8.0,7.0
07-09-2021,43,23.0,9.0,2.0,7.0,7.0
08-09-2021,41,23.0,6.0,1.0,8.0,6.0
09-09-2021,53,20.0,5.0,1.0,9.0,6.0
10-09-2021,48,19.0,6.0,2.0,8.0,5.0
11-09-2021,47,15.0,5.0,2.0,8.0,5.0
12-09-2021,40,15.0,6.0,2.0,8.0,7.0
13-09-2021,22,22.0,5.0,2.0,8.0,8.0
14-09-2021,16,26.0,6.0,8.0,7.0,6.0
15-09-2021,24,22.0,6.0,5.0,4.0,4.0
16-09-2021,24,36.0,5.0,3.0,7.0,7.0
17-09-2021,35,33.0,6.0,3.0,7.0,6.0
18-09-2021,37,29.0,6.0,3.0,6.0,5.0
19-09-2021,40,38.0,6.0,3.0,6.0,5.0
20-09-2021,55,32.0,6.0,1.0,6.0,6.0
21-09-2021,45,24.0,5.0,3.0,6.0,5.0
22-09-2021,30,21.0,6.0,2.0,6.0,6.0
23-09-2021,31,26.0,6.0,2.0,7.0,4.0
24-09-2021,33,28.0,5.0,3.0,7.0,5.0
25-09-2021,42,17.0,6.0,4.0,7.0,4.0
27-09-2021,14,16.0,6.0,5.0,5.0,6.0
28-09-2021,18,20.0,6.0,5.0,6.0,7.0
29-09-2021,26,21.0,6.0,5.0,6.0,7.0
30-09-2021,29,25.0,5.0,5.0,3.0,8.0
01-04-2021,61,48.0,16.0,8.0,6.0,6.0
02-04-2021,65,58.0,11.0,9.0,6.0,5.0
03-04-2021,65,64.0,13.0,6.0,6.0,5.0
04-04-2021,65,80.0,13.0,7.0,7.0,6.0
05-04-2021,85,75.0,18.0,7.0,7.0,6.0
06-04-2021,93,65.0,17.0,8.0,7.0,7.0
07-04-2021,91,56.0,16.0,9.0,7.0,7.0
08-04-2021,82,55.0,16.0,9.0,5.0,7.0
09-04-2021,83,52.0,14.0,7.0,8.0,7.0
10-04-2021,81,40.0,12.0,7.0,7.0,6.0
11-04-2021,122,32.0,11.0,9.0,9.0,7.0
12-04-2021,82,39.0,10.0,8.0,4.0,5.0
13-04-2021,69,23.0,13.0,6.0,7.0,5.0
14-04-2021,61,36.0,10.0,7.0,7.0,7.0
15-04-2021,64,25.0,12.0,8.0,8.0,7.0
16-04-2021,40,25.0,8.0,8.0,4.0,6.0
17-04-2021,37,27.0,10.0,7.0,5.0,6.0
18-04-2021,45,21.0,11.0,7.0,7.0,5.0
19-04-2021,26,35.0,11.0,11.0,6.0,7.0
20-04-2021,55,42.0,15.0,10.0,6.0,6.0
21-04-2021,74,36.0,13.0,8.0,7.0,7.0
22-04-2021,61,36.0,10.0,9.0,5.0,6.0
23-04-2021,54,35.0,11.0,7.0,6.0,5.0
24-04-2021,57,38.0,12.0,6.0,6.0,5.0
25-04-2021,66,45.0,10.0,10.0,6.0,7.0
26-04-2021,73,40.0,12.0,7.0,6.0,5.0
27-04-2021,55,41.0,12.0,7.0,7.0,6.0
28-04-2021,56,39.0,10.0,9.0,6.0,5.0
29-04-2021,55,38.0,14.0,8.0,6.0,6.0
30-04-2021,65,38.0,19.0,6.0,7.0,5.0
01-05-2021,59,39.0,15.0,5.0,7.0,4.0
02-05-2021,58,32.0,13.0,9.0,7.0,6.0
03-05-2021,57,21.0,11.0,5.0,7.0,5.0
04-05-2021,26,18.0,11.0,7.0,6.0,5.0
05-05-2021,17,21.0,13.0,6.0,7.0,5.0
06-05-2021,26,18.0,12.0,7.0,6.0,5.0
07-05-2021,18,18.0,12.0,6.0,7.0,5.0
08-05-2021,26,19.0,12.0,6.0,6.0,5.0
09-05-2021,77,14.0,13.0,7.0,7.0,5.0
10-05-2021,133,9.0,9.0,4.0,3.0,5.0
11-05-2021,17,9.0,10.0,6.0,3.0,5.0
12-05-2021,15,8.0,10.0,4.0,6.0,5.0
13-05-2021,10,9.0,8.0,5.0,7.0,4.0
14-05-2021,29,14.0,8.0,5.0,4.0,4.0
15-05-2021,10,16.0,7.0,6.0,4.0,4.0
23-05-2021,30,34.0,8.0,7.0,8.0,6.0
24-05-2021,32,26.0,6.0,6.0,8.0,5.0
25-05-2021,23,12.0,5.0,6.0,7.0,4.0
26-05-2021,13,19.0,5.0,5.0,5.0,4.0
27-05-2021,18,26.0,6.0,5.0,7.0,5.0
28-05-2021,24,17.0,5.0,5.0,5.0,4.0
29-05-2021,22,26.0,5.0,5.0,7.0,4.0
30-05-2021,19,24.0,5.0,6.0,7.0,6.0
31-05-2021,17,15.0,6.0,8.0,7.0,5.0
01-06-2021,14,14.0,5.0,6.0,7.0,4.0
02-06-2021,22,13.0,6.0,7.0,7.0,6.0
03-06-2021,8,11.0,5.0,8.0,7.0,5.0
04-06-2021,26,14.0,5.0,8.0,8.0,4.0
06-06-2021,18,24.0,5.0,7.0,8.0,6.0
07-06-2021,22,24.0,5.0,7.0,4.0,4.0
08-06-2021,30,29.0,5.0,8.0,7.0,6.0
09-06-2021,36,22.0,5.0,6.0,6.0,5.0
10-06-2021,22,19.0,5.0,8.0,7.0,6.0
11-06-2021,21,13.0,5.0,7.0,6.0,4.0
12-06-2021,5,13.0,5.0,7.0,7.0,4.0
13-06-2021,9,20.0,5.0,11.0,7.0,6.0
14-06-2021,14,20.0,5.0,7.0,6.0,4.0
15-06-2021,15,27.0,5.0,7.0,6.0,4.0
16-06-2021,19,26.0,5.0,10.0,7.0,7.0
17-06-2021,14,25.0,5.0,8.0,7.0,5.0
18-06-2021,16,28.0,6.0,7.0,7.0,4.0
19-06-2021,30,29.0,5.0,8.0,5.0,3.0
20-06-2021,21,53.0,6.0,12.0,9.0,11.0
21-06-2021,53,40.0,5.0,9.0,7.0,5.0
22-06-2021,47,38.0,5.0,10.0,7.0,5.0
23-06-2021,35,43.0,5.0,11.0,7.0,6.0
24-06-2021,46,58.0,5.0,11.0,7.0,8.0
25-06-2021,58,43.0,6.0,10.0,4.0,5.0
26-06-2021,36,31.0,5.0,9.0,7.0,4.0
27-06-2021,39,34.0,5.0,10.0,7.0,6.0
28-06-2021,44,27.0,5.0,10.0,7.0,7.0
29-06-2021,39,29.0,5.0,9.0,7.0,6.0
30-06-2021,35,28.0,6.0,8.0,5.0,5.0
04-01-2021,72,31.0,13.0,9.0,6.0,9.0
05-01-2021,56,34.0,12.0,8.0,6.0,9.0
06-01-2021,65,16.0,11.0,6.0,3.0,5.0
07-01-2021,29,21.0,11.0,6.0,3.0,7.0
08-01-2021,39,20.0,8.0,8.0,6.0,7.0
09-01-2021,41,24.0,11.0,5.0,6.0,7.0
10-01-2021,37,36.0,12.0,10.0,6.0,8.0
11-01-2021,64,25.0,9.0,10.0,6.0,8.0
12-01-2021,49,15.0,7.0,8.0,7.0,8.0
13-01-2021,45,19.0,12.0,7.0,6.0,7.0
14-01-2021,33,34.0,13.0,9.0,6.0,9.0
15-01-2021,57,37.0,10.0,9.0,6.0,8.0
16-01-2021,66,39.0,14.0,8.0,6.0,8.0
17-01-2021,74,50.0,19.0,8.0,6.0,8.0
18-01-2021,93,56.0,20.0,8.0,6.0,8.0
19-01-2021,109,63.0,23.0,8.0,6.0,8.0
20-01-2021,129,68.0,18.0,8.0,6.0,9.0
21-01-2021,145,59.0,18.0,7.0,6.0,8.0
22-01-2021,111,45.0,12.0,7.0,6.0,7.0
23-01-2021,79,46.0,16.0,6.0,6.0,7.0
24-01-2021,92,55.0,24.0,9.0,6.0,8.0
25-01-2021,104,55.0,21.0,6.0,6.0,7.0
26-01-2021,112,53.0,23.0,7.0,6.0,7.0
27-01-2021,104,65.0,30.0,9.0,3.0,8.0
28-01-2021,134,70.0,27.0,10.0,6.0,10.0
29-01-2021,144,71.0,23.0,7.0,6.0,8.0
30-01-2021,146,65.0,20.0,5.0,4.0,7.0
31-01-2021,144,42.0,13.0,13.0,3.0,9.0
01-02-2021,70,47.0,20.0,9.0,6.0,7.0
02-02-2021,83,52.0,23.0,8.0,5.0,7.0
03-02-2021,99,57.0,23.0,8.0,6.0,8.0
04-02-2021,110,62.0,29.0,8.0,5.0,8.0
05-02-2021,117,68.0,26.0,7.0,5.0,8.0
06-02-2021,134,72.0,30.0,6.0,6.0,8.0
07-02-2021,144,65.0,28.0,8.0,3.0,8.0
08-02-2021,121,59.0,15.0,45.0,10.0,8.0
09-02-2021,110,65.0,28.0,13.0,6.0,11.0
10-02-2021,120,63.0,31.0,11.0,6.0,6.0
11-02-2021,117,57.0,28.0,10.0,4.0,7.0
12-02-2021,106,66.0,28.0,10.0,6.0,8.0
13-02-2021,126,62.0,25.0,9.0,6.0,7.0
14-02-2021,126,67.0,21.0,9.0,6.0,8.0
15-02-2021,132,62.0,16.0,9.0,6.0,8.0
16-02-2021,119,63.0,14.0,9.0,7.0,9.0
17-02-2021,121,54.0,14.0,9.0,7.0,7.0
18-02-2021,108,55.0,13.0,9.0,7.0,9.0
19-02-2021,101,52.0,12.0,10.0,7.0,5.0
20-02-2021,99,42.0,13.0,8.0,6.0,6.0
21-02-2021,78,40.0,13.0,10.0,5.0,7.0
22-02-2021,67,39.0,17.0,9.0,6.0,6.0
23-02-2021,65,54.0,17.0,10.0,6.0,8.0
24-02-2021,97,56.0,19.0,8.0,6.0,7.0
25-02-2021,99,59.0,18.0,9.0,6.0,8.0
26-02-2021,106,69.0,15.0,8.0,7.0,8.0
27-02-2021,136,60.0,16.0,7.0,6.0,7.0
28-02-2021,111,44.0,14.0,11.0,6.0,7.0
01-03-2021,73,42.0,17.0,8.0,6.0,6.0
02-03-2021,76,56.0,19.0,8.0,6.0,7.0
03-03-2021,100,54.0,18.0,11.0,7.0,7.0
04-03-2021,93,52.0,16.0,10.0,7.0,7.0
05-03-2021,89,55.0,18.0,11.0,6.0,7.0
06-03-2021,94,62.0,18.0,9.0,7.0,7.0
07-03-2021,110,61.0,13.0,9.0,6.0,7.0
08-03-2021,108,45.0,11.0,8.0,6.0,6.0
09-03-2021,62,33.0,10.0,8.0,6.0,6.0
10-03-2021,47,18.0,11.0,8.0,6.0,6.0
11-03-2021,42,48.0,14.0,9.0,6.0,6.0
12-03-2021,60,42.0,16.0,10.0,6.0,7.0
13-03-2021,69,43.0,10.0,10.0,6.0,6.0
14-03-2021,70,41.0,19.0,11.0,6.0,7.0
15-03-2021,67,45.0,22.0,10.0,6.0,7.0
16-03-2021,75,56.0,22.0,10.0,6.0,8.0
17-03-2021,104,62.0,18.0,9.0,3.0,8.0
18-03-2021,116,63.0,14.0,10.0,3.0,8.0
19-03-2021,116,60.0,14.0,9.0,6.0,7.0
20-03-2021,115,47.0,15.0,8.0,6.0,7.0
21-03-2021,84,79.0,14.0,10.0,4.0,8.0
22-03-2021,107,61.0,15.0,9.0,6.0,8.0
25-03-2021,79,39.0,16.0,9.0,6.0,6.0
26-03-2021,72,41.0,14.0,10.0,7.0,7.0
27-03-2021,65,29.0,6.0,9.0,6.0,7.0
28-03-2021,37,14.0,8.0,7.0,7.0,6.0
29-03-2021,24,21.0,12.0,8.0,6.0,6.0
30-03-2021,28,21.0,10.0,9.0,7.0,6.0
31-03-2021,31,41.0,19.0,7.0,6.0,6.0
03-10-2020,63,40.0,10.0,2.0,6.0,10.0
04-10-2020,89,40.0,10.0,2.0,6.0,10.0
05-10-2020,74,46.0,12.0,4.0,6.0,10.0
06-10-2020,123,41.0,10.0,5.0,6.0,9.0
07-10-2020,64,41.0,8.0,4.0,6.0,10.0
08-10-2020,77,36.0,10.0,4.0,3.0,12.0
09-10-2020,54,25.0,13.0,3.0,6.0,10.0
11-10-2020,228,29.0,10.0,3.0,6.0,9.0
15-10-2020,75,30.0,9.0,4.0,6.0,8.0
