date,pm25,pm10,o3,no2,so2,co
12-03-2020,66.0,95.0,39.0,16.0,3.0,1.0
13-03-2020,72.0,103.0,49.0,19.0,5.0,3.0
14-03-2020,95.0,160.0,72.0,25.0,5.0,8.0
15-03-2020,143.0,202.0,68.0,37.0,6.0,9.0
16-03-2020,152.0,183.0,45.0,32.0,126.0,13.0
17-03-2020,193.0,163.0,23.0,34.0,81.0,8.0
18-03-2020,138.0,107.0,23.0,22.0,39.0,3.0
19-03-2020,99.0,129.0,9.0,16.0,26.0,2.0
20-03-2020,92.0,76.0,17.0,12.0,37.0,2.0
21-03-2020,71.0,56.0,19.0,4.0,30.0,4.0
22-03-2020,59.0,63.0,25.0,5.0,28.0,1.0
23-03-2020,79.0,79.0,30.0,8.0,9.0,2.0
24-03-2020,109.0,66.0,17.0,5.0,9.0,2.0
25-03-2020,90.0,60.0,19.0,6.0,18.0,1.0
26-03-2020,90.0,64.0,25.0,3.0,5.0,1.0
27-03-2020,82.0,62.0,37.0,5.0,5.0,1.0
28-03-2020,88.0,61.0,44.0,4.0,5.0,1.0
29-03-2020,76.0,61.0,31.0,5.0,4.0,1.0
30-03-2020,74.0,61.0,26.0,5.0,4.0,2.0
31-03-2020,78.0,57.0,27.0,4.0,2.0,1.0
03-12-2019,99.0,95.0,33.0,29.0,59.0,4.0
04-12-2019,134.0,105.0,26.0,26.0,63.0,5.0
05-12-2019,149.0,104.0,107.0,23.0,62.0,6.0
06-12-2019,164.0,179.0,45.0,24.0,62.0,5.0
07-12-2019,193.0,120.0,45.0,28.0,62.0,6.0
08-12-2019,169.0,114.0,41.0,30.0,63.0,6.0
09-12-2019,163.0,122.0,36.0,36.0,57.0,7.0
10-12-2019,165.0,143.0,25.0,40.0,65.0,8.0
11-12-2019,177.0,150.0,33.0,37.0,74.0,8.0
12-12-2019,177.0,106.0,36.0,25.0,82.0,4.0
13-12-2019,150.0,106.0,30.0,27.0,82.0,4.0
14-12-2019,146.0,150.0,32.0,33.0,87.0,6.0
15-12-2019,164.0,133.0,33.0,31.0,101.0,7.0
16-12-2019,171.0,118.0,40.0,24.0,107.0,6.0
17-12-2019,166.0,105.0,41.0,24.0,106.0,5.0
18-12-2019,161.0,105.0,36.0,25.0,101.0,5.0
19-12-2019,158.0,155.0,34.0,42.0,116.0,8.0
20-12-2019,178.0,136.0,38.0,35.0,132.0,8.0
21-12-2019,175.0,134.0,40.0,33.0,120.0,9.0
22-12-2019,177.0,146.0,27.0,35.0,109.0,8.0
23-12-2019,175.0,176.0,25.0,43.0,104.0,10.0
24-12-2019,191.0,152.0,32.0,34.0,51.0,9.0
25-12-2019,199.0,123.0,32.0,28.0,33.0,6.0
26-12-2019,168.0,124.0,33.0,31.0,17.0,7.0
27-12-2019,170.0,111.0,33.0,25.0,4.0,5.0
28-12-2019,168.0,121.0,32.0,29.0,4.0,5.0
29-12-2019,166.0,106.0,25.0,19.0,17.0,4.0
03-04-2022,147.0,113.0,19.0,20.0,19.0,2.0
07-04-2022,147.0,85.0,19.0,16.0,20.0,2.0
06-02-2022,147.0,144.0,28.0,21.0,9.0,3.0
02-01-2022,147.0,128.0,22.0,46.0,7.0,10.0
25-10-2021,147.0,516.0,25.0,17.0,17.0,4.0
28-10-2021,147.0,110.0,25.0,46.0,11.0,4.0
06-09-2021,147.0,76.0,3.0,9.0,13.0,3.0
05-05-2021,147.0,106.0,25.0,9.0,6.0,2.0
06-05-2021,147.0,119.0,1.0,13.0,7.0,2.0
07-05-2021,147.0,88.0,1.0,12.0,7.0,2.0
08-05-2021,147.0,93.0,1.0,11.0,8.0,2.0
09-05-2021,147.0,167.0,2.0,9.0,10.0,1.0
29-09-2020,147.0,79.0,5.0,14.0,7.0,2.0
29-04-2020,147.0,54.0,25.0,19.0,17.0,4.0
30-04-2020,147.0,46.0,25.0,19.0,17.0,4.0
01-05-2020,147.0,77.0,25.0,19.0,17.0,4.0
02-05-2020,147.0,880.0,25.0,19.0,17.0,4.0
03-05-2020,147.0,43.0,73.0,19.0,1.0,1.0
31-12-2019,147.0,134.0,49.0,34.0,5.0,7.0
02-12-2019,147.0,97.0,21.0,30.0,57.0,4.0
