date,pm25,pm10,o3,no2,so2,co
20-05-2019,129.0,222.0,34.0,17.0,6.0,17.0
21-05-2019,186.0,200.0,22.0,18.0,6.0,22.0
22-05-2019,162.0,249.0,39.0,19.0,4.0,22.0
23-05-2019,185.0,96.0,3.0,13.0,6.0,17.0
24-05-2019,114.0,115.0,27.0,10.0,5.0,13.0
25-05-2019,119.0,120.0,35.0,12.0,5.0,11.0
26-05-2019,132.0,167.0,36.0,16.0,6.0,10.0
27-05-2019,146.0,246.0,44.0,17.0,7.0,13.0
28-05-2019,159.0,254.0,41.0,17.0,8.0,12.0
29-05-2019,168.0,313.0,36.0,19.0,9.0,15.0
30-05-2019,182.0,434.0,35.0,19.0,6.0,10.0
31-05-2019,168.0,287.0,83.0,20.0,8.0,17.0
01-06-2019,188.0,154.0,41.0,14.0,5.0,15.0
02-06-2019,156.0,242.0,3.0,13.0,5.0,12.0
03-06-2019,140.0,131.0,29.0,13.0,6.0,14.0
04-06-2019,124.0,156.0,19.0,16.0,4.0,15.0
05-06-2019,155.0,202.0,26.0,14.0,6.0,10.0
06-06-2019,153.0,109.0,54.0,10.0,4.0,16.0
07-06-2019,118.0,221.0,32.0,13.0,7.0,18.0
08-06-2019,147.0,524.0,2.0,19.0,10.0,31.0
11-06-2019,197.0,237.0,24.0,9.0,7.0,12.0
12-06-2019,142.0,150.0,15.0,6.0,7.0,15.0
13-06-2019,120.0,196.0,43.0,4.0,8.0,15.0
14-06-2019,144.0,299.0,35.0,6.0,9.0,15.0
15-06-2019,179.0,127.0,11.0,1.0,7.0,9.0
16-06-2019,94.0,117.0,12.0,3.0,6.0,9.0
17-06-2019,99.0,59.0,19.0,2.0,6.0,8.0
18-06-2019,63.0,176.0,12.0,5.0,6.0,13.0
19-06-2019,165.0,84.0,23.0,3.0,6.0,9.0
20-06-2019,93.0,126.0,8.0,6.0,10.0,15.0
21-06-2019,153.0,130.0,21.0,3.0,8.0,13.0
22-06-2019,152.0,93.0,8.0,3.0,6.0,11.0
23-06-2019,102.0,79.0,5.0,3.0,7.0,11.0
24-06-2019,63.0,103.0,9.0,4.0,7.0,15.0
25-06-2019,134.0,147.0,5.0,3.0,7.0,17.0
26-06-2019,143.0,244.0,8.0,3.0,6.0,13.0
27-06-2019,153.0,291.0,4.0,4.0,7.0,9.0
28-06-2019,160.0,240.0,2.0,8.0,6.0,6.0
29-06-2019,136.0,244.0,4.0,7.0,6.0,14.0
30-06-2019,139.0,117.0,6.0,7.0,7.0,14.0
01-01-2019,380.0,649.0,22.0,39.0,14.0,37.0
02-01-2019,467.0,579.0,17.0,26.0,12.0,21.0
03-01-2019,495.0,383.0,12.0,21.0,12.0,19.0
04-01-2019,353.0,486.0,24.0,33.0,12.0,28.0
05-01-2019,386.0,210.0,27.0,20.0,11.0,12.0
06-01-2019,245.0,308.0,14.0,19.0,13.0,16.0
07-01-2019,287.0,263.0,25.0,19.0,13.0,13.0
08-01-2019,265.0,263.0,31.0,20.0,13.0,13.0
09-01-2019,232.0,380.0,20.0,21.0,12.0,17.0
10-01-2019,283.0,579.0,20.0,22.0,14.0,30.0
11-01-2019,328.0,639.0,23.0,29.0,16.0,35.0
12-01-2019,345.0,382.0,27.0,21.0,14.0,20.0
13-01-2019,249.0,297.0,30.0,14.0,14.0,11.0
14-01-2019,192.0,338.0,24.0,17.0,15.0,16.0
15-01-2019,225.0,452.0,15.0,32.0,16.0,27.0
16-01-2019,302.0,644.0,25.0,33.0,15.0,27.0
17-01-2019,419.0,420.0,22.0,28.0,14.0,19.0
18-01-2019,296.0,502.0,28.0,30.0,16.0,21.0
19-01-2019,389.0,521.0,35.0,42.0,15.0,47.0
20-01-2019,465.0,198.0,14.0,34.0,13.0,18.0
21-01-2019,264.0,58.0,14.0,23.0,13.0,9.0
23-01-2019,170.0,182.0,19.0,24.0,20.0,5.0
24-01-2019,178.0,115.0,21.0,19.0,17.0,4.0
25-01-2019,152.0,136.0,30.0,18.0,14.0,4.0
26-01-2019,179.0,165.0,27.0,20.0,13.0,4.0
27-01-2019,184.0,197.0,31.0,21.0,13.0,4.0
28-01-2019,188.0,262.0,31.0,25.0,13.0,4.0
29-01-2019,207.0,300.0,26.0,30.0,14.0,6.0
30-01-2019,252.0,239.0,18.0,33.0,15.0,7.0
31-01-2019,267.0,146.0,10.0,29.0,15.0,6.0
01-02-2019,185.0,173.0,14.0,20.0,14.0,5.0
02-02-2019,190.0,102.0,13.0,19.0,14.0,5.0
03-02-2019,162.0,258.0,20.0,23.0,14.0,6.0
04-02-2019,236.0,596.0,25.0,40.0,16.0,7.0
05-02-2019,381.0,205.0,19.0,30.0,15.0,6.0
06-02-2019,248.0,78.0,10.0,20.0,14.0,5.0
07-02-2019,155.0,159.0,21.0,19.0,15.0,5.0
08-02-2019,178.0,224.0,25.0,18.0,15.0,5.0
09-02-2019,178.0,372.0,23.0,23.0,14.0,5.0
10-02-2019,261.0,359.0,24.0,26.0,15.0,6.0
11-02-2019,274.0,276.0,27.0,28.0,16.0,6.0
12-02-2019,301.0,238.0,35.0,38.0,15.0,6.0
13-02-2019,276.0,143.0,10.0,33.0,14.0,6.0
14-02-2019,222.0,241.0,9.0,23.0,15.0,6.0
15-02-2019,208.0,209.0,8.0,14.0,17.0,6.0
16-02-2019,180.0,276.0,20.0,17.0,24.0,6.0
17-02-2019,188.0,232.0,17.0,25.0,14.0,6.0
18-02-2019,185.0,135.0,19.0,22.0,15.0,7.0
19-02-2019,184.0,95.0,15.0,27.0,19.0,7.0
20-02-2019,160.0,88.0,14.0,24.0,16.0,7.0
21-02-2019,161.0,87.0,11.0,12.0,17.0,6.0
22-02-2019,153.0,81.0,21.0,14.0,18.0,6.0
23-02-2019,146.0,90.0,25.0,18.0,17.0,6.0
24-02-2019,167.0,80.0,28.0,22.0,17.0,6.0
25-02-2019,154.0,65.0,11.0,26.0,20.0,6.0
26-02-2019,137.0,51.0,5.0,17.0,14.0,5.0
27-02-2019,112.0,314.0,6.0,21.0,15.0,10.0
28-02-2019,219.0,119.0,20.0,12.0,6.0,6.0
07-03-2019,201.0,303.0,18.0,19.0,7.0,7.0
08-03-2019,199.0,215.0,15.0,13.0,8.0,35.0
09-03-2019,181.0,219.0,30.0,17.0,7.0,6.0
10-03-2019,166.0,169.0,31.0,27.0,6.0,6.0
11-03-2019,169.0,120.0,18.0,16.0,9.0,5.0
12-03-2019,163.0,122.0,21.0,22.0,10.0,8.0
13-03-2019,190.0,72.0,8.0,21.0,8.0,8.0
14-03-2019,157.0,68.0,13.0,17.0,8.0,8.0
15-03-2019,164.0,135.0,22.0,15.0,10.0,8.0
16-03-2019,174.0,259.0,24.0,16.0,11.0,8.0
17-03-2019,221.0,299.0,24.0,20.0,11.0,10.0
18-03-2019,220.0,313.0,19.0,23.0,12.0,11.0
19-03-2019,228.0,186.0,25.0,25.0,9.0,7.0
20-03-2019,167.0,130.0,17.0,12.0,9.0,8.0
21-03-2019,173.0,178.0,24.0,12.0,9.0,5.0
22-03-2019,142.0,167.0,28.0,15.0,8.0,6.0
25-03-2019,136.0,203.0,21.0,14.0,9.0,7.0
26-03-2019,173.0,206.0,30.0,15.0,10.0,8.0
27-03-2019,171.0,275.0,27.0,20.0,12.0,11.0
28-03-2019,219.0,236.0,15.0,20.0,11.0,10.0
29-03-2019,186.0,208.0,28.0,19.0,9.0,10.0
30-03-2019,175.0,241.0,39.0,13.0,10.0,6.0
31-03-2019,155.0,187.0,54.0,15.0,10.0,6.0
01-10-2018,158.0,146.0,22.0,14.0,14.0,9.0
02-10-2018,157.0,186.0,25.0,16.0,11.0,9.0
03-10-2018,151.0,259.0,45.0,19.0,10.0,12.0
04-10-2018,191.0,365.0,26.0,21.0,10.0,14.0
05-10-2018,267.0,239.0,14.0,18.0,12.0,10.0
06-10-2018,169.0,188.0,26.0,15.0,10.0,9.0
07-10-2018,170.0,251.0,34.0,22.0,14.0,11.0
08-10-2018,194.0,249.0,64.0,30.0,10.0,15.0
09-10-2018,191.0,203.0,23.0,26.0,9.0,13.0
10-10-2018,176.0,171.0,17.0,19.0,12.0,9.0
11-10-2018,151.0,179.0,23.0,16.0,10.0,7.0
12-10-2018,163.0,264.0,22.0,18.0,10.0,10.0
13-10-2018,214.0,254.0,24.0,17.0,12.0,11.0
14-10-2018,201.0,226.0,22.0,20.0,11.0,10.0
15-10-2018,192.0,491.0,16.0,35.0,12.0,22.0
16-10-2018,280.0,379.0,8.0,25.0,11.0,16.0
17-10-2018,231.0,481.0,46.0,31.0,10.0,23.0
18-10-2018,257.0,272.0,67.0,21.0,9.0,11.0
19-10-2018,210.0,372.0,37.0,19.0,10.0,11.0
20-10-2018,257.0,284.0,38.0,19.0,9.0,12.0
21-10-2018,216.0,375.0,44.0,23.0,8.0,12.0
22-10-2018,215.0,340.0,44.0,24.0,10.0,11.0
23-10-2018,212.0,581.0,74.0,39.0,13.0,21.0
24-10-2018,291.0,515.0,44.0,35.0,12.0,20.0
25-10-2018,285.0,547.0,28.0,31.0,11.0,20.0
26-10-2018,295.0,573.0,45.0,37.0,9.0,25.0
27-10-2018,337.0,464.0,38.0,29.0,7.0,18.0
28-10-2018,331.0,516.0,39.0,31.0,14.0,19.0
29-10-2018,348.0,470.0,45.0,32.0,14.0,20.0
30-10-2018,349.0,583.0,45.0,36.0,14.0,26.0
31-10-2018,375.0,569.0,56.0,42.0,13.0,29.0
01-11-2018,388.0,287.0,67.0,43.0,12.0,17.0
02-11-2018,273.0,227.0,34.0,34.0,13.0,14.0
03-11-2018,240.0,124.0,44.0,13.0,10.0,7.0
04-11-2018,179.0,433.0,30.0,19.0,11.0,15.0
05-11-2018,405.0,317.0,38.0,14.0,10.0,10.0
06-11-2018,282.0,238.0,46.0,18.0,14.0,9.0
07-11-2018,257.0,497.0,27.0,23.0,20.0,15.0
08-11-2018,465.0,342.0,36.0,25.0,11.0,18.0
09-11-2018,352.0,450.0,35.0,39.0,12.0,29.0
10-11-2018,403.0,507.0,30.0,37.0,12.0,33.0
11-11-2018,403.0,524.0,38.0,38.0,15.0,25.0
12-11-2018,405.0,437.0,11.0,47.0,14.0,31.0
13-11-2018,367.0,149.0,12.0,33.0,12.0,14.0
14-11-2018,203.0,128.0,15.0,21.0,10.0,11.0
15-11-2018,194.0,192.0,23.0,16.0,11.0,10.0
16-11-2018,250.0,240.0,19.0,22.0,10.0,11.0
17-11-2018,223.0,294.0,22.0,24.0,11.0,15.0
18-11-2018,270.0,253.0,20.0,24.0,11.0,14.0
19-11-2018,247.0,413.0,15.0,35.0,10.0,17.0
20-11-2018,332.0,369.0,15.0,109.0,13.0,14.0
21-11-2018,326.0,295.0,19.0,97.0,15.0,16.0
22-11-2018,233.0,383.0,4.0,30.0,17.0,16.0
23-11-2018,313.0,208.0,16.0,22.0,12.0,10.0
24-11-2018,203.0,226.0,29.0,25.0,10.0,12.0
25-11-2018,228.0,406.0,31.0,31.0,13.0,19.0
26-11-2018,346.0,480.0,19.0,43.0,8.0,27.0
27-11-2018,356.0,426.0,16.0,37.0,9.0,26.0
28-11-2018,307.0,425.0,15.0,28.0,9.0,18.0
29-11-2018,343.0,356.0,16.0,27.0,9.0,15.0
30-11-2018,309.0,274.0,20.0,24.0,10.0,16.0
01-12-2018,263.0,303.0,23.0,24.0,11.0,15.0
02-12-2018,248.0,343.0,13.0,24.0,11.0,16.0
03-12-2018,277.0,447.0,9.0,28.0,9.0,20.0
04-12-2018,345.0,434.0,10.0,23.0,10.0,16.0
05-12-2018,311.0,496.0,25.0,18.0,10.0,21.0
06-12-2018,340.0,378.0,19.0,9.0,9.0,15.0
07-12-2018,288.0,395.0,17.0,9.0,10.0,16.0
08-12-2018,289.0,439.0,8.0,10.0,11.0,23.0
09-12-2018,308.0,443.0,16.0,12.0,10.0,27.0
10-12-2018,322.0,420.0,7.0,14.0,9.0,23.0
11-12-2018,279.0,298.0,35.0,11.0,8.0,19.0
12-12-2018,239.0,128.0,4.0,7.0,8.0,8.0
13-12-2018,165.0,170.0,27.0,6.0,8.0,9.0
14-12-2018,182.0,184.0,47.0,7.0,8.0,9.0
15-12-2018,186.0,230.0,56.0,7.0,10.0,9.0
16-12-2018,214.0,445.0,24.0,17.0,11.0,15.0
17-12-2018,318.0,464.0,32.0,27.0,13.0,16.0
18-12-2018,360.0,347.0,31.0,28.0,13.0,14.0
19-12-2018,294.0,459.0,34.0,28.0,13.0,20.0
20-12-2018,375.0,412.0,28.0,27.0,13.0,18.0
21-12-2018,365.0,524.0,41.0,33.0,13.0,26.0
22-12-2018,414.0,711.0,29.0,40.0,13.0,50.0
23-12-2018,574.0,689.0,21.0,32.0,13.0,32.0
24-12-2018,514.0,421.0,22.0,23.0,12.0,17.0
25-12-2018,381.0,441.0,27.0,27.0,14.0,24.0
26-12-2018,386.0,705.0,24.0,30.0,13.0,43.0
27-12-2018,570.0,432.0,27.0,22.0,12.0,18.0
28-12-2018,384.0,512.0,27.0,25.0,13.0,21.0
29-12-2018,381.0,516.0,21.0,26.0,16.0,25.0
01-07-2018,59.0,89.0,13.0,9.0,9.0,6.0
02-07-2018,69.0,91.0,27.0,14.0,10.0,8.0
03-07-2018,96.0,96.0,21.0,11.0,9.0,7.0
04-07-2018,111.0,110.0,11.0,10.0,10.0,7.0
05-07-2018,103.0,127.0,28.0,7.0,9.0,6.0
06-07-2018,117.0,189.0,33.0,11.0,6.0,8.0
07-07-2018,156.0,227.0,31.0,16.0,8.0,10.0
08-07-2018,150.0,129.0,37.0,16.0,11.0,12.0
09-07-2018,160.0,96.0,20.0,12.0,9.0,8.0
10-07-2018,122.0,88.0,9.0,11.0,10.0,8.0
11-07-2018,108.0,93.0,15.0,11.0,7.0,8.0
12-07-2018,100.0,55.0,4.0,13.0,3.0,9.0
13-07-2018,80.0,64.0,6.0,14.0,11.0,9.0
14-07-2018,105.0,71.0,11.0,12.0,6.0,9.0
15-07-2018,93.0,71.0,2.0,12.0,5.0,8.0
16-07-2018,81.0,116.0,10.0,12.0,11.0,11.0
17-07-2018,106.0,91.0,11.0,12.0,9.0,9.0
18-07-2018,104.0,81.0,13.0,11.0,11.0,7.0
19-07-2018,100.0,72.0,4.0,11.0,11.0,7.0
20-07-2018,106.0,78.0,4.0,16.0,12.0,10.0
21-07-2018,107.0,44.0,5.0,10.0,11.0,9.0
22-07-2018,69.0,69.0,5.0,12.0,9.0,9.0
23-07-2018,87.0,104.0,7.0,11.0,8.0,9.0
24-07-2018,127.0,74.0,3.0,9.0,4.0,7.0
25-07-2018,78.0,39.0,3.0,7.0,7.0,6.0
26-07-2018,60.0,22.0,3.0,5.0,7.0,6.0
27-07-2018,41.0,56.0,5.0,7.0,7.0,7.0
30-07-2018,86.0,155.0,9.0,8.0,6.0,9.0
31-07-2018,114.0,150.0,9.0,11.0,5.0,7.0
01-08-2018,118.0,243.0,6.0,9.0,5.0,7.0
02-08-2018,143.0,256.0,4.0,9.0,5.0,6.0
03-08-2018,144.0,272.0,5.0,9.0,5.0,6.0
04-08-2018,144.0,197.0,2.0,8.0,4.0,6.0
05-08-2018,135.0,96.0,2.0,11.0,5.0,8.0
06-08-2018,120.0,104.0,4.0,11.0,7.0,8.0
07-08-2018,126.0,69.0,3.0,10.0,6.0,8.0
08-08-2018,105.0,87.0,9.0,11.0,3.0,7.0
09-08-2018,94.0,144.0,3.0,14.0,5.0,10.0
10-08-2018,129.0,94.0,3.0,9.0,6.0,6.0
11-08-2018,81.0,77.0,4.0,9.0,5.0,6.0
12-08-2018,69.0,89.0,6.0,10.0,6.0,7.0
13-08-2018,79.0,115.0,6.0,12.0,7.0,8.0
14-08-2018,123.0,95.0,8.0,10.0,6.0,7.0
15-08-2018,107.0,80.0,15.0,14.0,5.0,10.0
16-08-2018,111.0,128.0,1.0,9.0,5.0,7.0
19-08-2018,102.0,111.0,1.0,12.0,5.0,9.0
20-08-2018,141.0,79.0,1.0,13.0,9.0,8.0
21-08-2018,89.0,61.0,1.0,13.0,10.0,12.0
22-08-2018,80.0,68.0,5.0,9.0,10.0,8.0
23-08-2018,84.0,105.0,10.0,8.0,11.0,6.0
24-08-2018,67.0,128.0,10.0,6.0,18.0,6.0
27-08-2018,83.0,48.0,4.0,10.0,7.0,9.0
28-08-2018,75.0,55.0,3.0,13.0,6.0,8.0
29-08-2018,76.0,94.0,3.0,12.0,7.0,10.0
30-08-2018,97.0,144.0,1.0,11.0,7.0,9.0
31-08-2018,113.0,110.0,1.0,15.0,8.0,10.0
01-09-2018,115.0,65.0,1.0,10.0,10.0,9.0
02-09-2018,95.0,57.0,1.0,12.0,5.0,11.0
03-09-2018,107.0,88.0,2.0,14.0,6.0,15.0
04-09-2018,138.0,89.0,2.0,11.0,6.0,8.0
05-09-2018,98.0,96.0,2.0,9.0,7.0,8.0
06-09-2018,95.0,59.0,2.0,14.0,8.0,9.0
07-09-2018,79.0,59.0,2.0,10.0,9.0,8.0
08-09-2018,83.0,52.0,2.0,10.0,11.0,7.0
09-09-2018,65.0,86.0,2.0,14.0,7.0,8.0
10-09-2018,101.0,87.0,3.0,8.0,7.0,7.0
11-09-2018,72.0,114.0,14.0,8.0,8.0,6.0
12-09-2018,72.0,95.0,14.0,7.0,13.0,6.0
13-09-2018,62.0,119.0,21.0,8.0,7.0,6.0
14-09-2018,85.0,163.0,22.0,10.0,9.0,7.0
15-09-2018,113.0,124.0,23.0,9.0,8.0,6.0
16-09-2018,118.0,145.0,35.0,10.0,8.0,8.0
17-09-2018,145.0,148.0,36.0,11.0,9.0,8.0
18-09-2018,149.0,182.0,40.0,13.0,8.0,9.0
19-09-2018,153.0,170.0,51.0,15.0,14.0,10.0
20-09-2018,163.0,104.0,18.0,16.0,9.0,8.0
21-09-2018,108.0,36.0,8.0,11.0,8.0,7.0
22-09-2018,63.0,54.0,12.0,11.0,13.0,7.0
23-09-2018,90.0,27.0,10.0,9.0,12.0,7.0
24-09-2018,53.0,39.0,15.0,5.0,13.0,7.0
25-09-2018,57.0,110.0,26.0,10.0,12.0,9.0
26-09-2018,117.0,207.0,30.0,14.0,16.0,12.0
27-09-2018,157.0,282.0,27.0,17.0,13.0,15.0
28-09-2018,168.0,287.0,38.0,16.0,9.0,13.0
29-09-2018,176.0,140.0,28.0,11.0,11.0,10.0
30-09-2018,155.0,188.0,28.0,14.0,10.0,10.0
03-06-2018,145.0,136.0,17.0,15.0,6.0,8.0
04-06-2018,143.0,113.0,13.0,15.0,3.0,8.0
05-06-2018,125.0,133.0,8.0,13.0,5.0,9.0
06-06-2018,139.0,171.0,8.0,19.0,7.0,11.0
07-06-2018,160.0,165.0,5.0,14.0,5.0,9.0
08-06-2018,158.0,98.0,3.0,14.0,7.0,8.0
09-06-2018,134.0,122.0,4.0,17.0,8.0,8.0
10-06-2018,152.0,212.0,6.0,16.0,6.0,11.0
11-06-2018,157.0,621.0,1.0,17.0,9.0,8.0
12-06-2018,250.0,966.0,4.0,11.0,5.0,7.0
13-06-2018,264.0,893.0,13.0,10.0,8.0,4.0
14-06-2018,241.0,678.0,19.0,11.0,7.0,6.0
15-06-2018,187.0,511.0,17.0,12.0,8.0,6.0
16-06-2018,168.0,256.0,17.0,9.0,7.0,6.0
17-06-2018,153.0,131.0,1.0,9.0,5.0,6.0
18-06-2018,128.0,146.0,1.0,10.0,6.0,7.0
19-06-2018,138.0,176.0,1.0,11.0,7.0,8.0
20-06-2018,154.0,281.0,1.0,10.0,3.0,7.0
21-06-2018,149.0,170.0,1.0,16.0,4.0,8.0
22-06-2018,149.0,265.0,1.0,19.0,4.0,11.0
23-06-2018,182.0,210.0,1.0,10.0,6.0,7.0
24-06-2018,157.0,317.0,1.0,12.0,7.0,6.0
25-06-2018,155.0,190.0,1.0,10.0,7.0,6.0
26-06-2018,133.0,87.0,2.0,19.0,5.0,8.0
27-06-2018,116.0,44.0,3.0,25.0,11.0,8.0
28-06-2018,60.0,68.0,6.0,13.0,11.0,8.0
29-06-2018,93.0,79.0,5.0,16.0,11.0,9.0
30-06-2018,105.0,61.0,6.0,9.0,8.0,7.0
